pdf,project_name,multiple_phases,number_countries,eval_year,number_sectors,number_subsectors,mean_investment,number_funding_source,number_carrier_type,overall_rating,relevance,coherence,effectivity,efficiency,impact,sustainability,url,cluster,invest_plan_vs_actual,adaptive_management
Indien_Umweltkreditlinie_2016_D.pdf,Umweltkreditlinie SIDBI (ZV),0,1,2016,1,1,38500000.0,1,1,3,3.0,,3.0,3.0,4.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Indien_Umweltkreditlinie_2016_D.pdf,4,0.0012911555842479014,0
Indien_WV_Maharashtra_2014_D.pdf,Ländliche Wasserversorgung Maharashtra,0,1,2014,1,1,17400000.0,1,1,3,2.0,,3.0,2.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Indien_WV_Maharashtra_2014_D.pdf,0,0.640625,1
Indien_WV_Rajasthan_2010.pdf,"Ländliche Wasserversorgung Rajasthan, Phase I",0,1,2010,1,1,91240000.0,1,1,4,2.0,,3.0,3.0,4.0,4.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Indien_WV_Rajasthan_2010.pdf,1,,0
Indien_WV_Westbenganlen_2009.pdf,Ländliche Wasserversorgung Westbengalen,0,1,2009,1,1,26900000.0,1,1,2,2.0,,2.0,2.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Indien_WV_Westbenganlen_2009.pdf,1,0.015306122448979626,0
Indien_Westbengalen_D_2014.pdf,Basisgesundheit Westbengalen,0,1,2014,1,1,36800000.0,1,1,2,2.0,,2.0,2.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Indien_Westbengalen_D_2014.pdf,4,0.0019003664992534356,0
Indonesien_Eisenbahn_2022_D.pdf,Sektorprogramm Eisenbahn II - Streckeninstandhaltungsverbesserung,0,1,2022,1,1,17900000.0,1,1,5,4.0,2.0,5.0,5.0,5.0,4.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Indonesien_Eisenbahn_2022_D.pdf,3,,0
Indonesien_Feuermanagement_2007.pdf,Sektorprogram Integriertes Feuermanagement,0,1,2007,1,1,13848000.0,1,1,4,4.0,,4.0,4.0,4.0,4.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Indonesien_Feuermanagement_2007.pdf,1,0.20725388601036257,1
Indonesien_Geothermie_2021_D.pdf,Erschließung geothermischer Ressourcen,0,1,2021,1,1,1100000.0,1,1,5,2.0,5.0,5.0,5.0,5.0,4.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Indonesien_Geothermie_2021_D.pdf,3,1.6603773584905657,1
Indonesien_KV_Aceh_Sumatra_2013_D.pdf,Wiederaufbauhilfe für Aceh,0,1,2013,1,1,19500000.0,1,1,3,1.0,,3.0,2.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Indonesien_KV_Aceh_Sumatra_2013_D.pdf,2,0.2608695652173913,1
Indonesien_Passagierfähre_2013_D.pdf,Passagierfähre 24,0,1,2013,1,1,74930000.0,1,1,3,3.0,,2.0,3.0,3.0,2.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Indonesien_Passagierfähre_2013_D.pdf,2,0.0009337690922429558,0
Indonesien_Rundfunknetz_2012.pdf,Ausbau des Rundfunknetzes,0,1,2012,1,1,16560000.0,1,1,5,2.0,,5.0,5.0,4.0,4.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Indonesien_Rundfunknetz_2012.pdf,2,0.017953321364452466,0
Indonesien_Schifffahrtswege_2008.pdf,Sicherung der Schiffahrtswege,0,1,2008,1,1,16100000.0,1,1,2,2.0,,2.0,2.0,2.0,2.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Indonesien_Schifffahrtswege_2008.pdf,1,0.4703087885985747,1
Indonesien_Seeleute_2017_D.pdf,Ausbildung von Seeleuten,0,1,2017,1,1,22080000.0,1,1,2,1.0,,3.0,2.0,3.0,2.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Indonesien_Seeleute_2017_D.pdf,0,0.04943625325238494,0
Indonesien_Umweltkreditlinie_2011.pdf,Industrieller Umweltschutz II,0,1,2011,1,1,12250000.0,1,1,3,2.0,,3.0,3.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Indonesien_Umweltkreditlinie_2011.pdf,2,,0
Indonesien_Verbesserung_Gesundheitswesen_2010.pdf,Verbesserung Gesundheitversorgung in Nusa Tenggara Timur,0,1,2010,1,1,15100000.0,1,1,4,3.0,,4.0,3.0,4.0,4.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Indonesien_Verbesserung_Gesundheitswesen_2010.pdf,1,0.03367003367003367,0
Irak_Wasser_2016_D-2.pdf,Innovationsfinanzierung SIDBI (IDA Komponente),0,1,2016,1,1,3250000.0,1,1,4,3.0,,4.0,5.0,4.0,4.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Irak_Wasser_2016_D-2.pdf,4,0.08,0
Israel_Wüstenbekämpfungszentrum_Sede_Boqer_2011.pdf,DECSAL,0,1,2011,1,1,29400000.0,1,1,2,2.0,,2.0,3.0,2.0,2.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Israel_Wüstenbekämpfungszentrum_Sede_Boqer_2011.pdf,2,0.13818181818181807,1
Jemen_BEDP_2017_D.pdf,Entwicklung des Grundbildungssektors BEDP (Investition),0,1,2017,1,1,127880000.0,1,1,4,1.0,,3.0,4.0,3.0,4.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Jemen_BEDP_2017_D.pdf,4,1.9720453486566236,1
Jemen_Basisernährung_2020_D.pdf,Basisernährung / Mutter- und Kindgesundheit III,0,1,2020,1,1,246986000.0,1,1,3,3.0,,3.0,3.0,2.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Jemen_Basisernährung_2020_D.pdf,0,0.0,0
Jemen_FP_2012.pdf,Familiengesundheit und Familienplanung,0,1,2012,1,1,3100000.0,1,1,4,3.0,,4.0,4.0,5.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Jemen_FP_2012.pdf,6,0.42239185750636127,1
Jemen_Finanz_2021_D.pdf,"Förderung des Finanzsektors für Kleinst-, Klein- und mittlere Unternehmen",0,1,2021,1,1,4500000.0,1,1,3,2.0,,3.0,3.0,2.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Jemen_Finanz_2021_D.pdf,0,0.016806722689075647,0
Jemen_Reha_Schule_2012.pdf,Erweiterung und Rehabilitierung von Grundschulen Ibb/Abyan II,0,1,2012,1,1,5550000.0,1,1,3,2.0,,3.0,4.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Jemen_Reha_Schule_2012.pdf,6,0.07792207792207795,0
Jemen_Reproduktive_Gesundheit_2017_D.pdf,Programm reproduktive Gesundheit (<span lang='en'>Social Marketing</span>),0,1,2017,1,1,6190000.0,1,1,2,2.0,,2.0,3.0,2.0,2.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Jemen_Reproduktive_Gesundheit_2017_D.pdf,4,0.15491731940818113,1
Jemen_Wasserverlustreduzierung_2008.pdf,Wasserverlustreduzierungsprogramm,0,1,2008,1,1,8200000.0,1,1,4,2.0,,5.0,4.0,4.0,4.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Jemen_Wasserverlustreduzierung_2008.pdf,1,0.06289308176100618,0
Jordanien_Abwasserleitung_2009.pdf,Abwasserleitung Amman-Al Samra,0,1,2009,1,1,64900000.0,1,1,2,2.0,,2.0,2.0,3.0,2.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Jordanien_Abwasserleitung_2009.pdf,1,0.5009633911368017,1
Jordanien_BSCP_E_2015.pdf,Grundschulbau,0,1,2015,1,1,13960000.0,1,1,3,1.0,,3.0,3.0,3.0,2.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K_EN/Jordanien_BSCP_E_2015.pdf,0,,0
Jordanien_IDB_IX_2007.pdf,Entwicklungsbank IDB IX (Kreditfonds),0,1,2007,1,1,2170000.0,1,1,5,4.0,,4.0,5.0,5.0,4.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Jordanien_IDB_IX_2007.pdf,1,0.0,0
Jordanien_Infrastrukturvorhaben_2007.pdf,Armutsorientiertes Infrastrukturvorhaben,0,1,2007,1,1,16300000.0,1,1,2,2.0,,2.0,2.0,3.0,2.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Jordanien_Infrastrukturvorhaben_2007.pdf,1,0.24054982817869414,1
Jordanien_IrbidII_2017_D.pdf,Abwasserentsorgung Groß-Irbid II,0,1,2017,1,1,98000000.0,1,1,3,2.0,,3.0,3.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Jordanien_IrbidII_2017_D.pdf,4,0.01128783991790656,0
Jordanien_Libanon_UNRWA_2022_D.pdf,"Weiterentwicklung der Mikrofinanzinitiative für Sub-Sahara Afrika II (MIFSSA), 9. Tranche",0,1,2022,1,1,15000000.0,1,1,2,2.0,2.0,2.0,3.0,2.0,2.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Jordanien_Libanon_UNRWA_2022_D.pdf,3,,0
Jordanien_MGouv_2022_D.pdf,Wassermanagement mittlere Gouvernorate,0,1,2022,1,1,5300000.0,1,1,4,2.0,1.0,4.0,4.0,3.0,4.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Jordanien_MGouv_2022_D.pdf,3,,0
Jordanien_UNICEF_WASH_2022_D.pdf,UNICEF Jordanien: WASH Berm und Bildung/NLG,0,1,2022,1,1,10000000.0,1,1,3,3.0,3.0,3.0,3.0,2.0,4.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Jordanien_UNICEF_WASH_2022_D.pdf,3,,0
Jordanien_Unicef_2022_D.pdf,"UNICEF Jordanien, Unterstützung des Bildungssektors durch syrische Flüchtlinge",0,1,2022,1,1,6000000.0,1,1,2,2.0,2.0,2.0,3.0,2.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Jordanien_Unicef_2022_D.pdf,3,0.0,0
Jordanien_WV_Karak_2017_D.pdf,Wasserverlustreduzierungsprogramm Karak,0,1,2017,1,1,24350000.0,1,1,4,2.0,,4.0,3.0,4.0,4.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Jordanien_WV_Karak_2017_D.pdf,4,0.024902434491730113,0
Jordanien_Wasser_2021_D.pdf,KV-Wasserverlustreduzierung Irbid/Jerash,0,1,2021,1,1,18100000.0,1,1,4,2.0,2.0,4.0,4.0,4.0,4.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Jordanien_Wasser_2021_D.pdf,3,,0
Jordanien_Zaatari_2022_D.pdf,Stromversorgung Zaatari Camp,0,1,2022,1,1,16500000.0,1,1,2,2.0,2.0,2.0,2.0,1.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Jordanien_Zaatari_2022_D.pdf,3,,0
Kambodscha_FRRI_2020_D.pdf,Flutschädenbeseitigung an ländlicher Infrastruktur (FRRI),0,1,2020,1,1,10900000.0,1,1,2,2.0,,2.0,2.0,2.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kambodscha_FRRI_2020_D.pdf,4,0.00913242009132417,0
Kambodscha_IPLR_2021_D.pdf,Wirtschaftsbezogene Infrastrukturmaßnahmen zur Unterstützung der ländlichen Raumordnung,0,1,2021,1,1,9000000.0,1,1,2,2.0,3.0,1.0,2.0,2.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kambodscha_IPLR_2021_D.pdf,3,,0
Kambodscha_KMU_I_2009.pdf,Förderung von kleinen und mittleren Unternehmen I,0,1,2009,1,1,2500000.0,1,1,2,2.0,,2.0,2.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kambodscha_KMU_I_2009.pdf,1,0.0,0
Kambodscha_Ländl._Infra_TRIP_IV_2011.pdf,Ländliche Infrastruktur,0,1,2012,1,1,10500000.0,1,1,2,1.0,,3.0,2.0,2.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kambodscha_Ländl._Infra_TRIP_IV_2011.pdf,2,0.03883495145631071,0
Kambodscha_RIPIII_2020_D.pdf,Programm ländliche Infrastruktur (RIP III),0,1,2020,1,1,4710000.0,1,1,3,3.0,,2.0,2.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kambodscha_RIPIII_2020_D.pdf,0,0.0680570801317233,0
Kambodscha_Reproduktive_Gesundheit_2009.pdf,Programm Reproduktive Gesundheit,0,1,2009,1,1,5330000.0,1,1,2,2.0,,2.0,2.0,2.0,2.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kambodscha_Reproduktive_Gesundheit_2009.pdf,1,0.0018744142455482263,0
Kambodscha_Voucher_2017_D.pdf,Soziale Absicherung im Krankheitsfall,0,1,2017,1,1,2600000.0,1,1,4,3.0,,2.0,2.0,3.0,4.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kambodscha_Voucher_2017_D.pdf,4,0.0,0
Kamerun_Brücken_2012.pdf,Brückenrehabilitierung Programm I,0,1,2012,1,1,10400000.0,1,1,3,2.0,,2.0,2.0,4.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kamerun_Brücken_2012.pdf,6,,0
Kamerun_Gesundheit_2012.pdf,Sektorprogramm Gesundheit,0,1,2012,1,1,7700000.0,1,1,4,3.0,,4.0,4.0,4.0,4.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kamerun_Gesundheit_2012.pdf,2,0.0,0
Kamerun_Gesundheit_D_2015.pdf,Sektorprogramm Gesundheit II,0,1,2015,1,1,7840000.0,1,1,5,3.0,,5.0,5.0,4.0,4.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kamerun_Gesundheit_D_2015.pdf,4,0.11418880723572639,1
Kamerun_Hafen_Douala_2012.pdf,Rehabilitierungmaßnahmen im Hafen <span lang='fr'>Douala</span>,0,1,2012,1,1,37500000.0,1,1,3,2.0,,2.0,2.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kamerun_Hafen_Douala_2012.pdf,2,0.09497206703910611,0
Kap_Verde_Aufforstung_Maio_Santiago_2010.pdf,Aufforstung <span lang='pt'>Maio</span> und Santiago,0,1,2010,1,1,2200000.0,1,1,2,2.0,,3.0,2.0,3.0,2.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kap_Verde_Aufforstung_Maio_Santiago_2010.pdf,1,0.15126050420168063,1
Kap_Verden_RessourcenschutzFogo_2017_D.pdf,Ressourcenschutz Fogo ,0,1,2017,1,1,5520000.0,1,1,3,2.0,,3.0,2.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kap_Verden_RessourcenschutzFogo_2017_D.pdf,0,0.1604696673189823,1
Kaukasus_TJS_2018_D.pdf,Ökoregionales Programm Phase ll (TJS II),0,1,2018,1,1,3500000.0,1,1,3,2.0,,3.0,3.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kaukasus_TJS_2018_D.pdf,4,0.0,0
Kenia_-Straße_Maai-Mahiu-Narok_2014_D.pdf,Straße Maai Mahiu-Narok,0,1,2014,1,1,58490000.0,1,1,3,2.0,,2.0,2.0,2.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kenia_-Straße_Maai-Mahiu-Narok_2014_D.pdf,0,0.37498731093290016,1
Kenia_AE_Eldoret_2008.pdf,Abwasserentsorgung Eldoret,0,1,2008,1,1,14300000.0,1,1,4,3.0,,4.0,4.0,5.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kenia_AE_Eldoret_2008.pdf,1,0.02076124567474041,0
Kenia_Energie_2021_D.pdf,"Programm für erneuerbare Energien und Energieeffizienz, Rehabilitierung und Upgrade des Wasserkraftwerks Kindaruma",0,1,2021,1,1,53330000.0,1,1,2,2.0,,3.0,2.0,3.0,2.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kenia_Energie_2021_D.pdf,0,0.22602525305228005,1
Kenia_FP_2012.pdf,Familienplanung,0,1,2012,1,1,5570000.0,1,1,3,2.0,,3.0,3.0,4.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kenia_FP_2012.pdf,6,0.08614232209737828,0
Kenia_Grundbildung_2017_D.pdf,Grundbildung für Kinder in den Flüchtlingslagern Kenias,0,1,2017,1,1,10200000.0,1,1,3,2.0,,3.0,3.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kenia_Grundbildung_2017_D.pdf,4,0.1146025878003697,1
Kenia_HIV_2022_D.pdf,KV-Programm zur Entwicklung des Gesundheitssektors ,0,1,2022,1,1,7500000.0,1,1,3,2.0,2.0,3.0,2.0,4.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kenia_HIV_2022_D.pdf,3,0.0,0
Kenia_MountKenya_2020_D.pdf,Privatsektorförderung in der Landwirtschaft-Kleinbewässerung <span lang='en'>Mount Kenya</span> III,0,1,2020,1,1,3560000.0,1,1,2,2.0,,2.0,2.0,2.0,2.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kenia_MountKenya_2020_D.pdf,3,,0
Kenia_OlkariaII_2011.pdf,Erdwärmekraftwerk Olkaria II,0,1,2011,1,1,206000000.0,1,1,1,1.0,,1.0,2.0,2.0,2.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kenia_OlkariaII_2011.pdf,6,,0
Kenia_Slumreha_Mathare_2009.pdf,Slumrehabilitierung Mathare 4A,0,1,2009,1,1,8740000.0,1,1,3,2.0,,3.0,3.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kenia_Slumreha_Mathare_2009.pdf,1,0.08219178082191775,0
Kenia_Strasse_Amala_River_2007.pdf,Straßenausbau Amala <span lang='en'>River</span>-Narok,0,1,2007,1,1,32600000.0,1,1,2,2.0,,2.0,2.0,2.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kenia_Strasse_Amala_River_2007.pdf,1,0.5076923076923078,1
Kenia_Straßenunterhaltung_2012.pdf,Straßenunterhaltung I,0,1,2012,1,1,21340000.0,1,1,2,1.0,,2.0,2.0,3.0,2.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kenia_Straßenunterhaltung_2012.pdf,2,0.46776525007227515,1
Kirgistan_Kreditlinie_PrivatwirtschaftIV_2010.pdf,Kreditlinie für die Privatwirtschaft/AkB IV,0,1,2010,1,1,4600000.0,1,1,3,2.0,,3.0,3.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kirgistan_Kreditlinie_PrivatwirtschaftIV_2010.pdf,1,,0
Kolumbien_Convivencia_2021_D.pdf,Konfliktbewältigung und Gewaltprävention in Stadtrandgebieten III,0,1,2021,1,1,14840000.0,1,1,4,2.0,2.0,3.0,4.0,4.0,4.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kolumbien_Convivencia_2021_D.pdf,3,,0
Kolumbien_Erosionsschutz_Rio_Checua_2007.pdf,Erosionsschutz Rio Checua II,0,1,2007,1,1,7600000.0,1,1,2,2.0,,2.0,2.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kolumbien_Erosionsschutz_Rio_Checua_2007.pdf,1,0.20289855072463758,1
Kongo_Mikrofinanz_2013_D.pdf,Sektorprogramm Mikrofinanz I,0,1,2013,1,1,9750000.0,1,1,3,2.0,,3.0,2.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kongo_Mikrofinanz_2013_D.pdf,6,,0
Kongo_ProCredit_2011.pdf,<span lang='en'>ProCredit Bank Congo</span>,0,1,2011,1,1,1300000.0,1,1,2,1.0,,2.0,1.0,2.0,2.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kongo_ProCredit_2011.pdf,6,,0
Kongo_WFP_2020_D.pdf,Ernährungssicherung für Krisenopfer,0,1,2020,1,1,159445000.0,1,1,4,3.0,,4.0,4.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kongo_WFP_2020_D.pdf,3,,0
Kosovo_Peja_2019_D.pdf,Förderung des Energiesektors im Kosovo (Investition),0,1,2019,1,1,21540000.0,1,1,2,2.0,,1.0,2.0,2.0,2.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kosovo_Peja_2019_D.pdf,4,0.3303365014127921,1
Kosovo_WV_IV_2012.pdf,Städtische Wasserver- und entsorgung IV,0,1,2012,1,1,5000000.0,1,1,4,3.0,,3.0,3.0,3.0,4.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kosovo_WV_IV_2012.pdf,6,0.0,0
Kroatien_Energie_2021_D.pdf,Programm zur Förderung der Energieeffizienz und erneuerbarer Energie,0,1,2021,1,1,19500000.0,1,1,2,2.0,2.0,2.0,2.0,2.0,2.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kroatien_Energie_2021_D.pdf,4,0.5038167938931297,1
Laos_Forst_Vientiane_2006.pdf,Unterstützung <span lang='en'>Vientiane Forestry College</span>,0,1,2007,1,1,10170000.0,1,1,2,2.0,,2.0,2.0,2.0,2.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Laos_Forst_Vientiane_2006.pdf,1,1.2356358941252423,1
Laos_Wasser_2022_D.pdf,Nachhaltige Bewirtschaftung von Wassereinzugsgebieten im Unteren Mekongbecken,0,1,2022,1,1,5112000.0,1,1,4,3.0,2.0,3.0,3.0,4.0,4.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Laos_Wasser_2022_D.pdf,3,0.03152364273204899,0
Lesotho_Fam_HIV_2008.pdf,Familienplanung und HIV-Prävention,0,1,2008,1,1,2850000.0,1,1,3,2.0,,2.0,3.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Lesotho_Fam_HIV_2008.pdf,1,0.21359223300970884,1
Lesotho_LGIIP_2022_D.pdf,Infrastruktur für dezentrale Einrichtungen und Kommunalverwaltungen (LGIIP) II,0,1,2022,1,1,5000000.0,1,1,4,2.0,2.0,4.0,3.0,3.0,4.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Lesotho_LGIIP_2022_D.pdf,3,,0
Liberia_Schuldenrückkauf_2016_D.pdf,Schuldenrückkauf (Beteiligung an der <span lang='en'>Liberia Debt Reduction Facility</span>),0,1,2016,1,1,33770000.0,1,1,3,3.0,,3.0,3.0,2.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Liberia_Schuldenrückkauf_2016_D.pdf,0,0.0,0
Madagaskar_Gesundheit_Mahajanga_2008.pdf,Basisgesundheit Provinz Mahajanga II,0,1,2008,1,1,2237000.0,1,1,3,2.0,,2.0,3.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Madagaskar_Gesundheit_Mahajanga_2008.pdf,1,,0
